2370, 1482, 3852
1277, 767, 2044
2754, 1971, 4725
1443, 872, 2315
2867, 1525, 4392
2163, 1365, 3528
2051, 1416, 3467
3223, 2310, 5533
4003, 2743, 6746
2222, 1407, 3629
1876, 1148, 3024
2119, 1250, 3369
3239, 2314, 5553
3445, 2624, 6069
2543, 1781, 4324
3116, 1961, 5077
1952, 1235, 3187
2444, 1643, 4087
1866, 1352, 3218
3071, 2198, 5269
3239, 2401, 5640
2298, 1611, 3909
1805, 1001, 2806
1725, 1100, 2825
1457, 882, 2339
2415, 1484, 3899
2339, 1504, 3843
2006, 1196, 3202
1935, 1215, 3150
2196, 1291, 3487
2045, 1430, 3475
2522, 1664, 4186
1471, 818, 2289
1694, 1174, 2868
1861, 1231, 3092
1739, 981, 2720
1879, 1204, 3083
3803, 2951, 6754
2291, 1645, 3936
2769, 1820, 4589
2110, 1448, 3558
3488, 1990, 5478
2118, 1071, 3189
2451, 1591, 4042
2766, 1776, 4542
3130, 1947, 5077
2745, 1571, 4316
2776, 2061, 4837
1490, 874, 2364
1665, 980, 2645
1828, 1213, 3041
2118, 1392, 3510
2405, 1532, 3937
2739, 1548, 4287
3565, 2525, 6090
1589, 859, 2448
1534, 824, 2358
2529, 1539, 4068
2982, 1935, 4917
1416, 869, 2285
1904, 1292, 3196
1928, 1095, 3023
3765, 2871, 6636
2705, 1800, 4505
2634, 1454, 4088
1961, 1245, 3206
2153, 1325, 3478
2264, 1504, 3768
1910, 1320, 3230
1876, 1133, 3009
2209, 1448, 3657
1347, 729, 2076
1922, 1205, 3127
2309, 1616, 3925
2592, 1112, 3704
2799, 1928, 4727
2987, 1862, 4849
2251, 1586, 3837
2796, 2138, 4934
1381, 679, 2060
1801, 1237, 3038
2051, 1213, 3264
1627, 1107, 2734
1121, 588, 1709
1629, 1164, 2793
2158, 1108, 3266
3009, 1902, 4911
3684, 2690, 6374
1491, 884, 2375
1924, 1184, 3108
2517, 1407, 3924
1922, 1342, 3264
2711, 1959, 4670
3126, 2066, 5192
2327, 1602, 3929
2232, 1571, 3803
1299, 721, 2020
2239, 1479, 3718
2957, 1765, 4722
2515, 1461, 3976
3124, 1940, 5064
2233, 1203, 3436
2140, 1241, 3381
2035, 1180, 3215
2157, 1462, 3619
1354, 834, 2188
2317, 1657, 3974
3479, 2069, 5548
2476, 1430, 3906
2230, 1427, 3657
2840, 1748, 4588
2970, 2050, 5020
2049, 1202, 3251
1230, 690, 1920
4456, 3666, 8122
3990, 2836, 6826
3540, 2796, 6336
1252, 732, 1984
2436, 1481, 3917
4273, 3252, 7525
1653, 1021, 2674
1988, 1236, 3224
2402, 1554, 3956
2181, 1591, 3772
2370, 1450, 3820
2660, 1300, 3960
1593, 818, 2411
1463, 898, 2361
2806, 1729, 4535
3301, 2503, 5804
1888, 1123, 3011
1212, 653, 1865
1822, 1009, 2831
2075, 1395, 3470
1332, 822, 2154
1949, 1269, 3218
1506, 813, 2319
2732, 1763, 4495
2337, 1392, 3729
1753, 1063, 2816
1824, 1202, 3026
2428, 1811, 4239
1665, 966, 2631
2720, 1921, 4641
2989, 1434, 4423
2328, 1632, 3960
2425, 1376, 3801
5629, 4564, 10193
1976, 1078, 3054
1933, 1296, 3229
3450, 2334, 5784
2942, 1790, 4732
1690, 1059, 2749
3895, 2631, 6526
2449, 1501, 3950
2974, 2013, 4987
2621, 1654, 4275
3417, 2208, 5625
1882, 1168, 3050
1889, 1050, 2939
1805, 1035, 2840
2646, 1704, 4350
2600, 1979, 4579
2294, 1512, 3806
2211, 1301, 3512
2806, 1408, 4214
1883, 1014, 2897
2241, 1721, 3962
1169, 673, 1842
1500, 982, 2482
2172, 1409, 3581
2122, 1343, 3465
3029, 2194, 5223
2480, 1572, 4052
2440, 1200, 3640
2393, 1520, 3913
1975, 1303, 3278
3967, 2817, 6784
2114, 1479, 3593
1623, 987, 2610
1695, 985, 2680
2598, 1412, 4010
2397, 1812, 4209
3080, 1539, 4619
3235, 2601, 5836
1504, 865, 2369
3705, 2310, 6015
2670, 2055, 4725
2340, 1430, 3770
2700, 1801, 4501
1399, 881, 2280
1575, 991, 2566
2387, 1603, 3990
3184, 1747, 4931
1488, 868, 2356
1815, 1202, 3017
1560, 938, 2498
1732, 985, 2717
2772, 1797, 4569
2733, 1722, 4455
1500, 760, 2260
2733, 1828, 4561
1649, 926, 2575
2945, 1765, 4710
2174, 1334, 3508
5138, 4403, 9541
2353, 1358, 3711
2391, 1621, 4012
1699, 841, 2540
2443, 1858, 4301
3198, 1932, 5130
2024, 1270, 3294
1948, 1263, 3211
2153, 1328, 3481
3494, 2655, 6149
1904, 1049, 2953
2271, 1524, 3795
1499, 943, 2442
2164, 1506, 3670
2648, 1841, 4489
1842, 1132, 2974
2104, 1269, 3373
1295, 787, 2082
1402, 762, 2164
1958, 1086, 3044
1791, 990, 2781
2750, 1820, 4570
2850, 1474, 4324
1695, 916, 2611
2615, 1525, 4140
2627, 1804, 4431
1746, 940, 2686
1561, 915, 2476
2080, 1305, 3385
1928, 1153, 3081
1734, 919, 2653
3169, 2352, 5521
1427, 766, 2193
1937, 1327, 3264
2775, 1680, 4455
2240, 1632, 3872
2228, 1621, 3849
2899, 1969, 4868
2383, 1517, 3900
2728, 1713, 4441
2500, 1627, 4127
2776, 1676, 4452
1992, 1017, 3009
1395, 828, 2223
3037, 2149, 5186
2658, 1801, 4459
1249, 636, 1885
2379, 1722, 4101
1455, 830, 2285
2108, 1222, 3330
2310, 1593, 3903
2499, 1737, 4236
2295, 1570, 3865
1846, 1073, 2919
2669, 2063, 4732
1926, 1270, 3196
1755, 1179, 2934
1348, 743, 2091
2064, 1300, 3364
1601, 1019, 2620
3309, 2119, 5428
3168, 2144, 5312
3192, 2149, 5341
1905, 1213, 3118
1282, 655, 1937
2258, 1256, 3514
1959, 1248, 3207
1625, 933, 2558
2866, 1847, 4713
2100, 1106, 3206
3097, 1962, 5059
2866, 1961, 4827
1974, 1253, 3227
1808, 1191, 2999
2055, 1528, 3583
1708, 1085, 2793
2449, 1709, 4158
2057, 1273, 3330
2755, 1610, 4365
2674, 1449, 4123
1377, 869, 2246
1623, 1055, 2678
2109, 1447, 3556
1740, 927, 2667
2692, 1842, 4534
2263, 1408, 3671
1993, 1265, 3258
2208, 1462, 3670
