59, 322, 381
122, 729, 851
59, 371, 430
26, 357, 383
351, 649, 1000
53, 366, 419
31, 481, 512
78, 724, 802
46, 277, 323
161, 990, 1151
37, 522, 559
71, 2657, 2728
83, 707, 790
187, 221, 408
125, 505, 630
190, 971, 1161
35, 285, 320
223, 1345, 1568
162, 2194, 2356
59, 1781, 1840
24, 165, 189
41, 1188, 1229
139, 1385, 1524
40, 522, 562
115, 565, 680
91, 1069, 1160
64, 1017, 1081
93, 340, 433
47, 274, 321
90, 314, 404
35, 229, 264
22, 215, 237
63, 389, 452
60, 803, 863
45, 606, 651
53, 324, 377
41, 1166, 1207
46, 237, 283
54, 197, 251
39, 490, 529
123, 263, 386
62, 2506, 2568
51, 182, 233
97, 3073, 3170
76, 629, 705
49, 218, 267
56, 1031, 1087
63, 446, 509
31, 206, 237
38, 193, 231
112, 869, 981
33, 446, 479
42, 232, 274
39, 319, 358
25, 84, 109
65, 342, 407
38, 179, 217
66, 273, 339
28, 203, 231
61, 368, 429
62, 3856, 3918
81, 443, 524
117, 952, 1069
101, 922, 1023
77, 1297, 1374
32, 191, 223
50, 340, 390
62, 495, 557
78, 3793, 3871
68, 818, 886
33, 369, 402
39, 394, 433
46, 299, 345
83, 303, 386
39, 430, 469
50, 409, 459
51, 359, 410
31, 175, 206
81, 1116, 1197
34, 202, 236
58, 2921, 2979
61, 429, 490
99, 690, 789
35, 473, 508
68, 831, 899
73, 565, 638
50, 88, 138
35, 554, 589
99, 1335, 1434
37, 391, 428
55, 121, 176
55, 406, 461
52, 672, 724
55, 405, 460
360, 938, 1298
91, 555, 646
120, 4318, 4438
57, 312, 369
30, 144, 174
108, 950, 1058
213, 5505, 5718
203, 5319, 5522
27, 202, 229
118, 3081, 3199
92, 1931, 2023
327, 399, 726
62, 414, 476
44, 505, 549
97, 3642, 3739
153, 1283, 1436
129, 32639, 32768
64, 327, 391
88, 840, 928
42, 265, 307
87, 707, 794
30, 382, 412
37, 205, 242
31, 230, 261
37, 1144, 1181
165, 1394, 1559
65, 977, 1042
33, 233, 266
83, 318, 401
261, 872, 1133
44, 774, 818
41, 237, 278
85, 1797, 1882
26, 265, 291
36, 307, 343
67, 1061, 1128
51, 700, 751
