449, 269, 718
249, 147, 396
531, 376, 907
286, 168, 454
725, 459, 1184
481, 325, 806
397, 270, 667
614, 441, 1055
869, 617, 1486
469, 306, 775
382, 212, 594
442, 268, 710
740, 555, 1295
657, 490, 1147
496, 342, 838
737, 511, 1248
408, 266, 674
464, 302, 766
360, 257, 617
632, 457, 1089
751, 581, 1332
494, 358, 852
372, 210, 582
351, 226, 577
295, 180, 475
572, 391, 963
432, 246, 678
380, 218, 598
388, 244, 632
450, 269, 719
414, 293, 707
488, 317, 805
297, 164, 461
340, 236, 576
363, 237, 600
352, 203, 555
360, 225, 585
593, 417, 1010
482, 347, 829
613, 423, 1036
438, 298, 736
667, 365, 1032
432, 224, 656
498, 326, 824
572, 375, 947
550, 319, 869
548, 317, 865
526, 383, 909
306, 180, 486
348, 211, 559
378, 255, 633
416, 267, 683
489, 314, 803
559, 322, 881
752, 544, 1296
342, 198, 540
289, 147, 436
520, 322, 842
545, 336, 881
288, 181, 469
423, 303, 726
362, 196, 558
1219, 1041, 2260
515, 335, 850
516, 280, 796
403, 258, 661
348, 181, 529
446, 295, 741
354, 236, 590
361, 212, 573
384, 233, 617
304, 172, 476
356, 211, 567
444, 305, 749
512, 216, 728
534, 359, 893
662, 436, 1098
461, 328, 789
540, 408, 948
284, 145, 429
375, 261, 636
404, 235, 639
308, 205, 513
222, 113, 335
349, 257, 606
427, 217, 644
554, 334, 888
847, 647, 1494
297, 174, 471
367, 218, 585
498, 276, 774
363, 247, 610
410, 263, 673
535, 323, 858
532, 387, 919
447, 319, 766
257, 141, 398
448, 289, 737
584, 347, 931
502, 287, 789
678, 445, 1123
427, 221, 648
390, 209, 599
444, 273, 717
412, 273, 685
269, 165, 434
451, 319, 770
697, 415, 1112
480, 269, 749
422, 263, 685
498, 280, 778
608, 424, 1032
411, 243, 654
246, 135, 381
858, 651, 1509
752, 522, 1274
583, 435, 1018
279, 176, 455
484, 293, 777
767, 563, 1330
310, 183, 493
394, 243, 637
497, 331, 828
429, 311, 740
497, 313, 810
518, 248, 766
369, 215, 584
289, 176, 465
580, 367, 947
629, 469, 1098
391, 239, 630
237, 125, 362
389, 222, 611
456, 320, 776
264, 226, 490
447, 311, 758
301, 161, 462
550, 365, 915
451, 262, 713
344, 201, 545
369, 250, 619
376, 252, 628
311, 170, 481
560, 402, 962
582, 266, 848
371, 235, 606
509, 296, 805
1091, 797, 1888
373, 195, 568
424, 297, 721
616, 409, 1025
528, 301, 829
331, 207, 538
799, 549, 1348
483, 293, 776
602, 411, 1013
452, 262, 714
783, 553, 1336
385, 241, 626
390, 221, 611
359, 205, 564
504, 314, 818
518, 394, 912
439, 283, 722
465, 285, 750
575, 291, 866
404, 230, 634
411, 309, 720
233, 134, 367
286, 176, 462
493, 340, 833
411, 257, 668
615, 440, 1055
487, 285, 772
480, 232, 712
679, 505, 1184
400, 267, 667
729, 500, 1229
416, 289, 705
268, 139, 407
339, 197, 536
517, 277, 794
494, 379, 873
575, 269, 844
677, 553, 1230
286, 155, 441
653, 374, 1027
497, 373, 870
498, 316, 814
548, 368, 916
305, 197, 502
304, 178, 482
472, 311, 783
636, 343, 979
302, 180, 482
369, 248, 617
307, 185, 492
341, 188, 529
553, 358, 911
537, 339, 876
296, 150, 446
533, 353, 886
345, 203, 548
584, 348, 932
444, 273, 717
1017, 798, 1815
453, 254, 707
465, 311, 776
344, 171, 515
524, 407, 931
617, 363, 980
397, 253, 650
397, 260, 657
376, 211, 587
639, 467, 1106
376, 205, 581
473, 317, 790
287, 177, 464
419, 287, 706
520, 358, 878
369, 227, 596
431, 265, 696
263, 162, 425
299, 179, 478
449, 276, 725
344, 185, 529
533, 347, 880
534, 256, 790
330, 175, 505
549, 331, 880
511, 344, 855
349, 184, 533
317, 186, 503
408, 253, 661
383, 228, 611
369, 213, 582
638, 476, 1114
286, 155, 441
374, 252, 626
559, 340, 899
467, 349, 816
402, 276, 678
489, 303, 792
486, 317, 803
554, 351, 905
472, 290, 762
556, 339, 895
402, 206, 608
285, 172, 457
616, 440, 1056
596, 428, 1024
268, 149, 417
423, 293, 716
297, 170, 467
443, 269, 712
507, 364, 871
497, 342, 839
448, 304, 752
384, 226, 610
596, 475, 1071
375, 238, 613
381, 267, 648
266, 140, 406
376, 223, 599
321, 202, 523
662, 422, 1084
664, 460, 1124
608, 393, 1001
365, 231, 596
291, 170, 461
459, 257, 716
392, 254, 646
330, 193, 523
570, 367, 937
428, 226, 654
551, 317, 868
600, 419, 1019
391, 248, 639
359, 237, 596
374, 269, 643
327, 199, 526
458, 310, 768
401, 244, 645
542, 314, 856
538, 293, 831
216, 113, 329
357, 249, 606
439, 308, 747
349, 185, 534
495, 325, 820
457, 286, 743
382, 236, 618
393, 239, 632
559, 353, 912
442, 278, 720
495, 276, 771
474, 337, 811
492, 292, 784
553, 354, 907
617, 403, 1020
370, 207, 577
671, 450, 1121
291, 168, 459
633, 422, 1055
535, 373, 908
294, 192, 486
471, 324, 795
507, 344, 851
444, 285, 729
515, 337, 852
763, 523, 1286
392, 269, 661
311, 196, 507
639, 473, 1112
596, 444, 1040
512, 347, 859
471, 290, 761
318, 192, 510
433, 288, 721
401, 225, 626
501, 356, 857
331, 222, 553
501, 360, 861
553, 345, 898
444, 273, 717
618, 420, 1038
532, 343, 875
535, 333, 868
475, 342, 817
311, 164, 475
521, 321, 842
769, 510, 1279
334, 204, 538
467, 265, 732
323, 176, 499
362, 207, 569
443, 299, 742
360, 238, 598
425, 270, 695
508, 389, 897
545, 249, 794
696, 503, 1199
354, 191, 545
442, 276, 718
428, 279, 707
372, 263, 635
466, 285, 751
340, 208, 548
519, 331, 850
553, 375, 928
494, 293, 787
389, 202, 591
409, 279, 688
475, 273, 748
491, 273, 764
424, 258, 682
385, 203, 588
1003, 790, 1793
398, 248, 646
600, 421, 1021
295, 184, 479
634, 400, 1034
452, 246, 698
458, 261, 719
333, 178, 511
275, 173, 448
415, 240, 655
618, 422, 1040
403, 299, 702
648, 412, 1060
278, 156, 434
514, 293, 807
339, 187, 526
402, 244, 646
307, 183, 490
367, 221, 588
435, 313, 748
550, 354, 904
371, 227, 598
250, 127, 377
715, 587, 1302
398, 273, 671
439, 298, 737
607, 373, 980
359, 247, 606
601, 373, 974
455, 255, 710
293, 207, 500
310, 170, 480
1293, 1112, 2405
