2053, 1526, 3579
5008, 6600, 11608
2618, 3732, 6350
1961, 2808, 4769
7078, 3542, 10620
2135, 2321, 4456
2969, 4562, 7531
4757, 6526, 11283
2249, 2167, 4416
6885, 8806, 15691
2943, 3903, 6846
5985, 9896, 15881
4902, 5479, 10381
3264, 2063, 5327
4322, 4433, 8755
7185, 10136, 17321
2084, 2921, 5005
6710, 6474, 13184
6711, 7434, 14145
5635, 8582, 14217
1178, 1479, 2657
5685, 9896, 15581
5506, 6821, 12327
2897, 4422, 7319
6128, 6010, 12138
6185, 10094, 16279
5760, 8367, 14127
2672, 1636, 4308
1969, 2097, 4066
3121, 2148, 5269
1635, 2074, 3709
1566, 1851, 3417
3118, 3348, 6466
4367, 6655, 11022
4350, 6855, 11205
2658, 3266, 5924
5695, 9601, 15296
2242, 2006, 4248
1707, 1086, 2793
2270, 2665, 4935
2836, 2441, 5277
5560, 7039, 12599
1814, 2182, 3996
6245, 10029, 16274
2811, 2751, 5562
2652, 3729, 6381
5281, 7335, 12616
2998, 4166, 7164
1657, 1994, 3651
1820, 2155, 3975
6255, 8801, 15056
3234, 5092, 8326
1792, 2353, 4145
2194, 2368, 4562
1245, 947, 2192
2316, 2995, 5311
1826, 1845, 3671
2862, 3082, 5944
1463, 1362, 2825
2414, 2608, 5022
5895, 9760, 15655
3831, 4843, 8674
5023, 6284, 11307
6143, 8299, 14442
4515, 5138, 9653
1685, 1260, 2945
2510, 3404, 5914
3007, 3530, 6537
4423, 5635, 10058
3380, 4281, 7661
2260, 2909, 5169
2900, 3711, 6611
1795, 2033, 3828
2699, 3422, 6121
2494, 3878, 6372
2878, 4043, 6921
3792, 4809, 8601
1380, 1736, 3116
5318, 7630, 12948
1529, 2050, 3579
5650, 8620, 14270
2535, 1879, 4414
5773, 7845, 13618
3628, 4722, 8350
5588, 8414, 14002
2874, 3254, 6128
1638, 1029, 2667
3454, 4838, 8292
6265, 9368, 15633
3180, 4442, 7622
1763, 1593, 3356
2436, 3109, 5545
3861, 4927, 8788
3268, 4600, 7868
7753, 5928, 13681
4437, 6128, 10565
6475, 10240, 16715
2274, 1595, 3869
1184, 1209, 2393
5778, 8408, 14186
7405, 9085, 16490
7305, 9816, 17121
1548, 2174, 3722
6465, 9708, 16173
6195, 10194, 16389
5341, 2190, 7531
2230, 2463, 4693
3587, 3498, 7085
6255, 10102, 16357
6805, 9735, 16540
6575, 10240, 16815
2369, 2729, 5098
4897, 6191, 11088
1978, 2685, 4663
4648, 6433, 11081
2737, 2437, 5174
1724, 2411, 4135
1684, 2152, 3836
5374, 8136, 13510
6306, 6781, 13087
4349, 5922, 10271
1716, 2358, 4074
2730, 1783, 4513
6817, 6443, 13260
4267, 5584, 9851
1614, 2081, 3695
6135, 9497, 15632
2048, 2433, 4481
2384, 1935, 4319
5552, 8337, 13889
4474, 5662, 10136
3408, 4713, 8121
2603, 3080, 5683
2211, 2727, 4938
6260, 8313, 14573
4376, 6068, 10444
6415, 9684, 16099
2766, 4011, 6777
5308, 6605, 11913
5905, 8642, 14547
3225, 4507, 7732
3121, 2618, 5739
3198, 4114, 7312
4500, 5805, 10305
1883, 1258, 3141
5975, 9464, 15439
1683, 1890, 3573
5875, 9158, 15033
1609, 1901, 3510
5414, 5109, 10523
7635, 10240, 17875
6581, 7257, 13838
6215, 9316, 15531
3861, 4499, 8360
6526, 7183, 13709
3246, 4182, 7428
7335, 10119, 17454
2960, 4011, 6971
3004, 3856, 6860
2467, 3153, 5620
2935, 3410, 6345
1344, 1378, 2722
3423, 4660, 8083
5236, 6934, 12170
3273, 4770, 8043
2658, 2584, 5242
7435, 8632, 16067
2042, 1610, 3652
12065, 8990, 21055
2322, 1907, 4229
5835, 10055, 15890
1913, 1534, 3447
3034, 4271, 7305
5476, 7423, 12899
2950, 4266, 7216
4320, 6526, 10846
2597, 3075, 5672
7297, 6659, 13956
1301, 1237, 2538
6243, 8091, 14334
2071, 2711, 4782
2594, 3278, 5872
1648, 1115, 2763
4889, 6236, 11125
5935, 9512, 15447
