77, 267, 344
38, 92, 130
69, 361, 430
47, 133, 180
123, 576, 699
68, 250, 318
54, 258, 312
82, 391, 473
116, 527, 643
72, 246, 318
72, 168, 240
77, 226, 303
79, 389, 468
70, 567, 637
64, 308, 372
106, 319, 425
65, 227, 292
70, 243, 313
41, 227, 268
77, 402, 479
75, 350, 425
58, 257, 315
67, 131, 198
52, 121, 173
51, 143, 194
80, 253, 333
81, 196, 277
71, 215, 286
62, 214, 276
81, 148, 229
51, 261, 312
75, 292, 367
53, 135, 188
43, 220, 263
53, 202, 255
64, 195, 259
56, 229, 285
75, 489, 564
56, 290, 346
85, 388, 473
56, 246, 302
140, 409, 549
94, 140, 234
73, 347, 420
89, 335, 424
106, 268, 374
106, 274, 380
62, 375, 437
49, 184, 233
55, 206, 261
49, 225, 274
61, 204, 265
74, 273, 347
112, 241, 353
94, 404, 498
62, 112, 174
57, 100, 157
89, 286, 375
96, 350, 446
44, 98, 142
50, 215, 265
74, 193, 267
80, 647, 727
81, 263, 344
105, 219, 324
59, 216, 275
70, 233, 303
66, 267, 333
49, 226, 275
64, 196, 260
65, 218, 283
56, 126, 182
62, 100, 162
57, 278, 335
138, 192, 330
78, 324, 402
99, 355, 454
57, 255, 312
55, 375, 430
60, 112, 172
47, 230, 277
71, 148, 219
42, 155, 197
44, 140, 184
36, 197, 233
95, 212, 307
100, 221, 321
91, 595, 686
52, 153, 205
62, 173, 235
98, 214, 312
48, 238, 286
63, 362, 425
96, 402, 498
63, 305, 368
54, 256, 310
44, 97, 141
66, 276, 342
108, 317, 425
94, 292, 386
107, 311, 418
89, 162, 251
77, 284, 361
76, 177, 253
60, 224, 284
42, 117, 159
56, 309, 365
127, 344, 471
92, 295, 387
73, 193, 266
99, 249, 348
82, 366, 448
74, 202, 276
42, 101, 143
93, 390, 483
105, 665, 770
64, 498, 562
42, 111, 153
85, 250, 335
95, 523, 618
53, 194, 247
65, 177, 242
73, 233, 306
49, 316, 365
82, 227, 309
129, 249, 378
67, 122, 189
47, 101, 148
97, 269, 366
75, 417, 492
66, 159, 225
46, 91, 137
70, 248, 318
58, 213, 271
40, 116, 156
58, 249, 307
56, 171, 227
87, 285, 372
85, 294, 379
58, 154, 212
51, 198, 249
52, 326, 378
58, 148, 206
69, 305, 374
145, 245, 390
60, 299, 359
94, 158, 252
137, 1002, 1139
79, 202, 281
53, 254, 307
105, 376, 481
103, 279, 382
53, 147, 200
115, 682, 797
83, 269, 352
86, 323, 409
86, 289, 375
115, 351, 466
63, 126, 189
71, 194, 265
67, 192, 259
84, 259, 343
54, 422, 476
68, 255, 323
80, 173, 253
129, 250, 379
73, 152, 225
42, 256, 298
39, 114, 153
43, 131, 174
67, 260, 327
68, 230, 298
74, 376, 450
90, 296, 386
111, 279, 390
77, 263, 340
57, 164, 221
105, 464, 569
54, 243, 297
55, 79, 134
61, 145, 206
107, 266, 373
48, 361, 409
146, 248, 394
53, 591, 644
52, 134, 186
128, 413, 541
52, 347, 399
81, 283, 364
80, 310, 390
41, 152, 193
49, 159, 208
67, 348, 415
133, 337, 470
53, 101, 154
52, 209, 261
53, 134, 187
64, 152, 216
88, 309, 397
90, 322, 412
63, 95, 158
82, 311, 393
61, 183, 244
108, 298, 406
72, 194, 266
99, 608, 707
90, 219, 309
68, 299, 367
73, 151, 224
49, 265, 314
113, 384, 497
68, 214, 282
58, 228, 286
73, 170, 243
74, 491, 565
72, 149, 221
66, 285, 351
45, 145, 190
56, 271, 327
70, 334, 404
61, 197, 258
73, 179, 252
41, 86, 127
57, 120, 177
77, 198, 275
69, 138, 207
80, 239, 319
127, 209, 336
67, 168, 235
99, 302, 401
73, 321, 394
69, 165, 234
52, 149, 201
64, 244, 308
64, 206, 270
68, 180, 248
71, 407, 478
57, 104, 161
51, 235, 286
100, 294, 394
48, 285, 333
50, 236, 286
79, 321, 400
75, 251, 326
88, 330, 418
77, 261, 338
100, 313, 413
87, 166, 253
47, 147, 194
78, 425, 503
74, 337, 411
49, 90, 139
55, 261, 316
50, 88, 138
77, 210, 287
62, 281, 343
67, 191, 258
63, 300, 363
68, 170, 238
51, 509, 560
55, 179, 234
47, 228, 275
50, 85, 135
65, 278, 343
49, 137, 186
111, 428, 539
94, 286, 380
94, 329, 423
62, 171, 233
50, 119, 169
88, 175, 263
59, 273, 332
61, 179, 240
92, 291, 383
89, 171, 260
104, 265, 369
80, 319, 399
61, 239, 300
51, 113, 164
43, 222, 265
53, 150, 203
65, 283, 348
68, 206, 274
104, 278, 382
113, 254, 367
38, 109, 147
44, 101, 145
55, 289, 344
68, 169, 237
75, 201, 276
76, 226, 302
63, 229, 292
64, 381, 445
93, 281, 374
68, 246, 314
100, 224, 324
58, 320, 378
90, 261, 351
90, 276, 366
98, 340, 438
68, 160, 228
100, 218, 318
51, 103, 154
94, 843, 937
71, 306, 377
37, 104, 141
63, 314, 377
69, 294, 363
66, 219, 285
75, 307, 382
111, 378, 489
53, 171, 224
44, 167, 211
75, 476, 551
66, 253, 319
69, 315, 384
81, 260, 341
50, 195, 245
63, 269, 332
78, 236, 314
62, 187, 249
44, 186, 230
60, 274, 334
94, 308, 402
72, 363, 435
91, 381, 472
81, 296, 377
91, 309, 400
56, 348, 404
60, 125, 185
90, 241, 331
118, 454, 572
55, 178, 233
93, 234, 327
68, 144, 212
65, 176, 241
62, 299, 361
48, 159, 207
70, 245, 315
50, 241, 291
135, 231, 366
84, 394, 478
74, 148, 222
74, 212, 286
62, 149, 211
45, 173, 218
80, 183, 263
53, 124, 177
81, 246, 327
78, 152, 230
90, 173, 263
80, 138, 218
55, 236, 291
88, 244, 332
97, 251, 348
73, 230, 303
79, 185, 264
95, 233, 328
71, 220, 291
79, 421, 500
47, 155, 202
107, 392, 499
93, 245, 338
89, 240, 329
65, 155, 220
41, 98, 139
77, 189, 266
88, 410, 498
42, 205, 247
106, 393, 499
57, 141, 198
97, 239, 336
63, 108, 171
71, 211, 282
52, 164, 216
63, 193, 256
51, 265, 316
87, 310, 397
61, 129, 190
48, 115, 163
53, 574, 627
49, 166, 215
61, 267, 328
107, 364, 471
43, 245, 288
104, 215, 319
91, 147, 238
38, 164, 202
60, 129, 189
89, 292, 381
82, 153, 235
56, 244, 300
75, 265, 340
