2755, 1872, 4627
1221, 730, 1951
2587, 1797, 4384
1244, 651, 1895
3074, 1725, 4799
2509, 1717, 4226
2105, 1553, 3658
3123, 2248, 5371
3889, 2625, 6514
2157, 1345, 3502
2277, 1509, 3786
2069, 1209, 3278
2645, 1753, 4398
3366, 2559, 5925
2474, 1744, 4218
3126, 1956, 5082
2246, 1554, 3800
2002, 1207, 3209
1777, 1244, 3021
2803, 1913, 4716
3414, 3974, 7388
2842, 2145, 4987
1543, 733, 2276
1577, 943, 2520
1554, 964, 2518
2475, 1585, 4060
2212, 1287, 3499
2139, 1323, 3462
1936, 1407, 3343
3141, 2355, 5496
2062, 1453, 3515
2318, 1483, 3801
1786, 1128, 2914
1707, 1404, 3111
1894, 1405, 3299
1769, 1013, 2782
1870, 1201, 3071
2221, 1357, 3578
2269, 1613, 3882
3787, 3135, 6922
1831, 1157, 2988
4041, 2536, 6577
2038, 993, 3031
2612, 1753, 4365
3098, 2099, 5197
2668, 1526, 4194
2703, 1564, 4267
2645, 1924, 4569
1434, 821, 2255
1903, 1301, 3204
1803, 1194, 2997
2143, 1435, 3578
2448, 1603, 4051
2431, 1254, 3685
2507, 1455, 3962
1560, 816, 2376
1760, 1050, 2810
2799, 2658, 5457
2719, 1668, 4387
1492, 957, 2449
1920, 1313, 3233
2014, 1170, 3184
3108, 2220, 5328
2669, 1763, 4432
2571, 1396, 3967
2041, 1330, 3371
2360, 1568, 3928
2118, 1406, 3524
2004, 1399, 3403
1742, 995, 2737
2082, 1330, 3412
1409, 721, 2130
1848, 1118, 2966
1929, 1237, 3166
3014, 1513, 4527
2537, 1695, 4232
2907, 1804, 4711
2177, 1588, 3765
2895, 2237, 5132
1425, 695, 2120
1557, 982, 2539
1919, 1095, 3014
1706, 1170, 2876
1432, 878, 2310
1688, 1228, 2916
2233, 1164, 3397
3206, 2377, 5583
3398, 2402, 5800
1559, 979, 2538
1965, 1227, 3192
2396, 1286, 3682
2064, 1522, 3586
2252, 1514, 3766
2725, 2228, 4953
2388, 1681, 4069
1973, 1335, 3308
1224, 676, 1900
2552, 1777, 4329
3037, 1847, 4884
2503, 1463, 3966
3110, 1942, 5052
2335, 1330, 3665
2175, 1281, 3456
1847, 1084, 2931
2108, 1413, 3521
1083, 537, 1620
2437, 1785, 4222
3249, 1865, 5114
2499, 1464, 3963
2121, 1306, 3427
2546, 1444, 3990
2810, 1905, 4715
2275, 1488, 3763
1243, 723, 1966
3188, 2161, 5349
3478, 2344, 5822
2308, 2073, 4381
1232, 704, 1936
2477, 1521, 3998
5309, 4720, 10029
1571, 931, 2502
2112, 1362, 3474
2397, 1554, 3951
2116, 1518, 3634
2652, 1860, 4512
2993, 1630, 4623
1465, 682, 2147
1279, 695, 1974
2591, 1519, 4110
2953, 2110, 5063
1694, 934, 2628
